Wall time,Step,Value
1698345465.3975778,17500,0.47300273180007935
1698345500.0785744,17600,0.44203615188598633
1698345534.7387307,17700,0.4360789954662323
1698345970.291327,18100,0.45801234245300293
1698346074.3810773,18400,0.4276769757270813
1698346110.0008378,18500,0.4948032796382904
1698346144.6594312,18600,0.4625239074230194
1698346283.4184058,19000,0.46054479479789734
1698346616.1071422,19100,0.4593423008918762
1698346650.832551,19200,0.47042331099510193
1698346754.9365299,19500,0.47609683871269226
1698346894.8464892,19900,0.454502671957016
1698347301.0442183,20200,0.4321751594543457
1698347335.7791884,20300,0.44385868310928345
1698347370.5383282,20400,0.44286856055259705
1698347405.2618108,20500,0.4742019772529602
1698347474.763957,20700,0.44638845324516296
1698347545.049045,20900,0.4800017774105072
1698347916.0424168,21100,0.42225056886672974
1698347985.3460524,21300,0.4552095830440521
1698348054.705298,21500,0.4592655599117279
1698348089.372535,21600,0.4574863612651825
1698348193.378004,21900,0.43930545449256897
1698348228.0280373,22000,0.43881019949913025
1698348567.4589577,22100,0.470846563577652
1698348602.1880555,22200,0.4420260488986969
1698348671.6723006,22400,0.4606330096721649
1698348845.3127496,22900,0.4671976566314697
1698349428.490367,23700,0.44828876852989197
1698349497.9559999,23900,0.4608510136604309
1698349871.9838114,24100,0.43950921297073364
1698349976.1373115,24400,0.43937283754348755
1698350010.8502123,24500,0.4450698792934418
1698350046.466734,24600,0.4580613076686859
1698350596.8632305,25300,0.4516255557537079
1698350631.5430381,25400,0.46264171600341797
1698350771.0927823,25800,0.44287654757499695
1698350805.7577314,25900,0.4362422525882721
1698350840.4446912,26000,0.4795415997505188
1698351214.869455,26200,0.4474670886993408
1698351492.9892595,27000,0.43244943022727966
1698351833.5288932,27100,0.4395882785320282
1698351937.7000403,27400,0.42174550890922546
1698352007.1595929,27600,0.4455892741680145
1698352076.6124527,27800,0.44605037569999695
1698352146.0495634,28000,0.44138002395629883
1698352521.6805723,28200,0.4526815414428711
1698352557.311166,28300,0.44986793398857117
1698352626.7903726,28500,0.41891852021217346
1698352696.2922046,28700,0.4403263032436371
1698352731.0144033,28800,0.45485660433769226
1698352800.5270927,29000,0.42964306473731995
1698353282.2459881,29500,0.42805930972099304
1698353316.945068,29600,0.41095128655433655
1698353351.6651783,29700,0.41909995675086975
1698353386.359216,29800,0.4099857807159424
1698353971.0689514,30600,0.4139885902404785
1698354041.3288617,30800,0.4388955235481262
1698354076.0513191,30900,0.44325900077819824
1698354487.2098086,31200,0.4517909586429596
1698354625.8751695,31600,0.4085158407688141
1698354695.198727,31800,0.401801735162735
1698354729.8676476,31900,0.4212413728237152
1698355141.4170194,32200,0.4336877763271332
1698355210.8467658,32400,0.41135939955711365
1698355384.4678097,32900,0.4285237491130829
1698355759.3667705,33100,0.4478408396244049
1698355794.9771461,33200,0.4154980182647705
1698355968.696808,33700,0.41309991478919983
1698356003.4502432,33800,0.4118938446044922
1698356072.9510994,34000,0.45186859369277954
1698356483.9469807,34300,0.4272579848766327
1698356554.2304463,34500,0.42609238624572754
1698356588.9667773,34600,0.4027051031589508
1698356728.4304075,35000,0.42990580201148987
1698357104.700922,35200,0.40349847078323364
1698357139.3929424,35300,0.41624411940574646
1698357174.1251776,35400,0.39978939294815063
1698357313.859679,35800,0.42001214623451233
1698357758.0720947,36200,0.42542383074760437
1698357792.7632678,36300,0.3921375572681427
1698357827.4682302,36400,0.41910868883132935
1698357862.106424,36500,0.42222124338150024
1698357896.7617567,36600,0.45694804191589355
1698357931.4151802,36700,0.4022789001464844
1698358480.5886042,37400,0.4413897693157196
1698358584.5623994,37700,0.422738641500473
1698358619.2051258,37800,0.43651363253593445
1698359219.3977394,38600,0.42941927909851074
1698359358.2803636,39000,0.4167044758796692
1698359699.9407961,39100,0.42939281463623047
1698359734.6289148,39200,0.4381043612957001
1698359770.2435029,39300,0.4065767228603363
1698359804.9167068,39400,0.41599589586257935
1698359909.0406349,39700,0.43568000197410583
1698360391.4318726,40200,0.3986450135707855
1698360460.859229,40400,0.4229596257209778
1698360600.7451863,40800,0.4457283914089203
1698360635.484344,40900,0.40169283747673035
1698361079.3407466,41300,0.3899941146373749
1698361113.9455287,41400,0.41341543197631836
1698361148.5476422,41500,0.40479230880737305
1698361253.395517,41800,0.41841408610343933
1698361662.2687106,42100,0.44950181245803833
1698361696.867343,42200,0.4403266906738281
1698361800.7293231,42500,0.38006940484046936
1698361835.2695365,42600,0.4278075397014618
1698361974.4364872,43000,0.422506719827652
1698362452.192544,43500,0.3967626988887787
1698362486.7623184,43600,0.43393468856811523
1698362521.355764,43700,0.4137151837348938
1698362590.5054398,43900,0.41324806213378906
1698362625.1291494,44000,0.4082662761211395
1698362963.7387857,44100,0.42571377754211426
1698363033.8179796,44300,0.4681824743747711
1698363068.39072,44400,0.42877426743507385
1698363103.0394833,44500,0.42862969636917114
1698363137.6301851,44600,0.4043751657009125
1698363276.6928368,45000,0.39391738176345825
1698363651.3783402,45200,0.4219445288181305
1698363685.9340966,45300,0.4358029067516327
1698363721.4080374,45400,0.4226562976837158
1698363790.5295265,45600,0.4188369810581207
1698363928.789005,46000,0.3897855877876282
1698364266.2650244,46100,0.42859944701194763
1698364404.6626565,46500,0.42070189118385315
1698364439.2520747,46600,0.4037768542766571
1698364509.4153154,46800,0.40635377168655396
1698364578.7042582,47000,0.4047205448150635
1698365020.8748128,47400,0.4434119760990143
1698365055.4604824,47500,0.4067807197570801
1698365159.2253153,47800,0.39091676473617554
1698365194.7121058,47900,0.423814594745636
1698365229.3009014,48000,0.39057523012161255
1698365568.7551858,48100,0.4000703990459442
1698365637.8970113,48300,0.3999563753604889
1698365672.4867887,48400,0.40120911598205566
1698365776.335402,48700,0.4087984561920166
1698365810.8994498,48800,0.38945361971855164
1698365845.47672,48900,0.4219662845134735
1698366219.5916991,49100,0.3796118199825287
1698366323.390829,49400,0.41528961062431335
1698366461.7187612,49800,0.39948561787605286
1698366904.4799001,50200,0.4211437702178955
1698366939.0361862,50300,0.3881889879703522
1698367043.786388,50600,0.4365254342556
1698367147.5808659,50900,0.3907044231891632
1698367182.1587589,51000,0.41177675127983093
1698367521.1093495,51100,0.4095965325832367
1698367555.7424738,51200,0.3961784839630127
1698367590.400428,51300,0.41947370767593384
1698367625.082225,51400,0.4039665162563324
1698367729.8779583,51700,0.403992623090744
1698367764.5332632,51800,0.40485650300979614
1698367799.1725655,51900,0.39351722598075867
1698367833.7922702,52000,0.3763291835784912
1698368241.7979603,52300,0.40259870886802673
1698368485.0353508,53000,0.403065025806427
1698368893.2936814,53300,0.41493287682533264
1698368927.892482,53400,0.41488274931907654
1698368997.1883996,53600,0.39208289980888367
1698369031.8074749,53700,0.3704075515270233
1698369066.4436939,53800,0.4136211574077606
1698369136.6070747,54000,0.41614672541618347
1698369510.1955016,54200,0.4243179261684418
1698369579.406958,54400,0.3951389491558075
1698369648.6099622,54600,0.3921222686767578
1698369683.269108,54700,0.4231504499912262
1698369787.7528522,55000,0.35250353813171387
1698370160.960347,55200,0.38751378655433655
1698370265.6482685,55500,0.40406328439712524
1698370300.204902,55600,0.38641437888145447
1698370813.0172825,56200,0.40871983766555786
1698370847.5904741,56300,0.41385993361473083
1698370882.1608665,56400,0.41998061537742615
1698371021.4097006,56800,0.4162784218788147
1698371429.2782867,57100,0.40508198738098145
1698371498.528848,57300,0.40845662355422974
1698371602.4109793,57600,0.4103589951992035
1698371741.542481,58000,0.4188635051250458
1698372185.461707,58400,0.37655726075172424
1698372220.0273407,58500,0.39882221817970276
1698372254.545471,58600,0.365204393863678
1698372323.5997238,58800,0.4166756570339203
1698372393.5738761,59000,0.3664851784706116
1698372732.2328491,59100,0.3898758590221405
1698372766.820705,59200,0.3820517957210541
1698372835.9816155,59400,0.4175977408885956
1698372905.2023222,59600,0.39256808161735535
1698372939.8169808,59700,0.41647592186927795
1698372974.3688822,59800,0.4002765119075775
1698373008.9531786,59900,0.387355238199234
1698373419.3091161,60200,0.4066629409790039
1698373453.90591,60300,0.3942624032497406
1698373626.9187102,60800,0.38625475764274597
1698373696.124691,61000,0.4043256938457489
1698374103.7945065,61300,0.3895154893398285
1698374139.2590587,61400,0.39340540766716003
1698374208.4280806,61600,0.4000357687473297
1698374277.5615327,61800,0.4245089590549469
1698374346.7372468,62000,0.4082564413547516
1698374722.0370054,62200,0.4286225736141205
1698374756.6078258,62300,0.4199367165565491
1698374861.217799,62600,0.414795458316803
1698374930.2861626,62800,0.40910083055496216
1698374964.8288507,62900,0.4115822911262512
1698375408.110116,63300,0.41142797470092773
1698375546.288882,63700,0.3941454589366913
1698375650.8569255,64000,0.3785770833492279
1698375990.4379086,64100,0.3665437400341034
1698376024.9505203,64200,0.4099540412425995
1698376059.4968197,64300,0.40547439455986023
1698376094.0038486,64400,0.40816599130630493
1698376266.6631236,64900,0.38646116852760315
1698376641.4010253,65100,0.4027232229709625
1698376675.9785702,65200,0.3844967782497406
1698376710.609604,65300,0.39035388827323914
1698376745.1639194,65400,0.38226038217544556
1698376779.7668624,65500,0.3983457684516907
1698376883.5132565,65800,0.3856581449508667
1698376952.588154,66000,0.37788522243499756
1698377499.3653293,66700,0.41257020831108093
1698377603.0494232,67000,0.39212748408317566
1698378080.817768,67500,0.37798452377319336
1698378115.4602022,67600,0.3703010678291321
1698378150.0687263,67700,0.37688079476356506
1698378253.8716896,68000,0.38602325320243835
1698378628.1763897,68200,0.39956602454185486
1698378662.7464392,68300,0.39312872290611267
1698378697.294262,68400,0.380416601896286
1698378801.0093722,68700,0.38924574851989746
1698379281.2993124,69200,0.38391122221946716
1698379350.4691758,69400,0.4127506911754608
1698379419.6867735,69600,0.37294554710388184
1698379454.2917228,69700,0.36977657675743103
1698379523.4401627,69900,0.39044737815856934
1698379933.0527086,70200,0.39710256457328796
1698379967.6465356,70300,0.3841884136199951
1698380036.974114,70500,0.3918552100658417
1698380175.491724,70900,0.4366944432258606
1698380210.1082177,71000,0.38036590814590454
1698380584.766263,71200,0.4015441834926605
1698380688.4997888,71500,0.40095216035842896
1698380757.683769,71700,0.39700981974601746
1698380861.4680052,72000,0.3979111611843109
1698381200.3329272,72100,0.3882254362106323
1698381269.4315367,72300,0.3692403733730316
1698381339.3815937,72500,0.3944471478462219
1698381373.953945,72600,0.3804267942905426
1698381443.037184,72800,0.39024314284324646
1698381477.5850399,72900,0.3812185823917389
1698381852.1417887,73100,0.3890697658061981
1698381886.7837675,73200,0.3765534460544586
1698381921.3701847,73300,0.3847241997718811
1698382095.2378514,73800,0.38603100180625916
1698382537.5753129,74200,0.3986935317516327
1698382572.1546793,74300,0.36658936738967896
1698382606.7227945,74400,0.3645811080932617
1698383292.257232,75500,0.39377254247665405
1698383326.8271306,75600,0.3711146414279938
1698383395.9071512,75800,0.38279613852500916
1698383908.9266238,76400,0.387696236371994
1698383943.5009387,76500,0.4072846472263336
1698384047.2931383,76800,0.37833699584007263
1698384081.8816962,76900,0.41204211115837097
1698384488.3886414,77200,0.3951420783996582
1698384592.948659,77500,0.3918461799621582
1698384627.5334494,77600,0.39897778630256653
1698384696.5958617,77800,0.3826742172241211
1698384731.1183617,77900,0.39522528648376465
1698384765.704909,78000,0.4007101058959961
1698385104.2272193,78100,0.42064720392227173
1698385138.772361,78200,0.3739737570285797
1698385347.0110714,78800,0.3606780469417572
1698385756.2443302,79100,0.41063910722732544
1698386033.766116,79900,0.39396390318870544
1698386512.866839,80400,0.3943711221218109
1698386547.4881866,80500,0.4045533835887909
1698386582.0588624,80600,0.3985231816768646
1698386616.619104,80700,0.36496615409851074
1698386721.2352316,81000,0.38942623138427734
1698387302.9022245,81800,0.378878116607666
1698387337.4092178,81900,0.35923996567726135
1698387711.830752,82100,0.35559210181236267
1698387781.8058903,82300,0.3647385239601135
1698387920.0509176,82700,0.3946894109249115
1698387954.6717248,82800,0.4082856774330139
1698388397.3669996,83200,0.3719352185726166
1698388431.8950903,83300,0.39403483271598816
1698388501.9047427,83500,0.3736055791378021
1698388536.4644916,83600,0.3757295608520508
1698388571.0595243,83700,0.3884354531764984
1698388640.1762166,83900,0.38254719972610474
1698388674.752115,84000,0.41547489166259766
1698389085.0367293,84300,0.37533804774284363
1698389154.139484,84500,0.40487194061279297
1698389328.6745293,85000,0.3925287127494812
1698389669.803562,85100,0.40734273195266724
1698389773.80226,85400,0.40695902705192566
1698389877.6980004,85700,0.4010501503944397
1698389982.4298759,86000,0.40420007705688477
1698390357.3707266,86200,0.3741324245929718
1698390461.341503,86500,0.3812668025493622
1698390495.9361389,86600,0.3590116500854492
1698390634.280313,87000,0.39858904480934143
1698390973.6261575,87100,0.38266831636428833
1698391729.1188867,88400,0.3875490128993988
1698391763.672213,88500,0.38782259821891785
1698391798.265697,88600,0.3805926740169525
1698391867.3805072,88800,0.3728533387184143
1698391936.5191693,89000,0.3776269853115082
1698392309.5742269,89200,0.3816257417201996
1698392413.3176293,89500,0.3767276704311371
1698392483.5693488,89700,0.3824690282344818
1698392518.2083173,89800,0.36494964361190796
1698392927.235276,90100,0.37962958216667175
1698392961.7675166,90200,0.40018877387046814
1698393030.849518,90400,0.3891253173351288
1698393134.386864,90700,0.379183292388916
1698393169.8027043,90800,0.4017070233821869
1698393238.9784575,91000,0.3602941036224365
1698393579.9027956,91100,0.38772711157798767
1698393683.6232576,91400,0.38085827231407166
1698393821.941745,91800,0.3757479786872864
1698393856.4977062,91900,0.39431053400039673
1698394231.4630728,92100,0.36156710982322693
1698394300.611563,92300,0.39524272084236145
1698394438.9149504,92700,0.3538583219051361
1698394473.4812267,92800,0.38802674412727356
1698394542.5675282,93000,0.3627600371837616
1698394882.3007586,93100,0.3672231435775757
1698394916.8477883,93200,0.365303635597229
1698394952.3235867,93300,0.3961482644081116
1698395021.4768596,93500,0.3878979980945587
1698395159.7396948,93900,0.38358017802238464
1698395535.7714646,94100,0.404278963804245
1698395570.3008459,94200,0.35862478613853455
1698395674.8678849,94500,0.3775133788585663
1698395813.1000972,94900,0.39791780710220337
1698396222.143788,95200,0.3790131211280823
1698396325.8641593,95500,0.38972851634025574
1698396360.4504845,95600,0.39314815402030945
1698396499.8726451,96000,0.378541499376297
1698396875.5715406,96200,0.40746065974235535
1698396910.7381444,96300,0.40892958641052246
1698396980.0908766,96500,0.35374996066093445
1698397050.6589282,96700,0.39665091037750244
1698397086.1055026,96800,0.3636954426765442
1698397503.8734024,97100,0.36905020475387573
1698397683.5260544,97600,0.3443300724029541
1698397753.3536654,97800,0.3673359453678131
1698397789.060325,97900,0.3692060112953186
1698398188.153441,98100,0.3948410153388977
1698398225.3584535,98200,0.3505866825580597
1698398366.8714118,98600,0.3500351905822754
1698398507.1185858,99000,0.3547228276729584
1698398884.6232507,99200,0.3867694139480591
1698398954.5912633,99400,0.38062357902526855
1698399023.9979563,99600,0.38980168104171753
1698399093.5681934,99800,0.37496286630630493
1698399128.3582256,99900,0.37554341554641724
1698399540.9021678,100200,0.3665219843387604
1698399575.4541283,100300,0.38521724939346313
1698399610.0363078,100400,0.355639785528183
1698399679.1888971,100600,0.3898784816265106
1698400156.7461288,101100,0.3660408556461334
1698400225.9794402,101300,0.38311874866485596
1698400295.3437457,101500,0.3853191137313843
1698400329.9306283,101600,0.37245887517929077
1698400364.5203156,101700,0.3802168667316437
1698400843.0486233,102200,0.378590852022171
1698400981.3639562,102600,0.3723093569278717
1698401050.4045992,102800,0.3811820447444916
1698401084.9356375,102900,0.3728235363960266
1698401597.253591,103500,0.3565581738948822
1698401631.7625232,103600,0.38143739104270935
1698401666.2725856,103700,0.39105430245399475
1698401700.7794867,103800,0.3844374120235443
1698401735.2894192,103900,0.3923550546169281
1698402177.4833028,104300,0.3781883418560028
1698402281.1161609,104600,0.37974485754966736
1698402791.983146,105200,0.3581888675689697
1698402826.5107713,105300,0.3709028363227844
1698402930.955059,105600,0.3544122874736786
1698402999.9848669,105800,0.37960249185562134
1698403034.4964435,105900,0.3760136067867279
1698403069.0215535,106000,0.3750326633453369
1698403440.254371,106200,0.3797459602355957
1698403543.887268,106500,0.3880229890346527
1698403613.0189347,106700,0.39221301674842834
1698403683.06331,106900,0.38075289130210876
1698403717.6788917,107000,0.37968990206718445
1698404056.0660298,107100,0.3626950979232788
1698404090.6247015,107200,0.36291542649269104
1698404125.2201025,107300,0.34821978211402893
1698404159.7805517,107400,0.37337496876716614
1698404263.57231,107700,0.37160739302635193
1698404298.177479,107800,0.39140260219573975
1698404368.1906543,108000,0.38436949253082275
1698404707.0229924,108100,0.3882831633090973
1698404741.6119246,108200,0.3288187086582184
1698404845.2524483,108500,0.34532591700553894
1698404879.8124468,108600,0.38188254833221436
1698404914.364367,108700,0.37085825204849243
1698405356.1345062,109100,0.3886234760284424
1698405598.9260614,109800,0.37179088592529297
1698405668.6539612,110000,0.3752363622188568
1698406042.7275543,110200,0.3503684997558594
1698406077.2129123,110300,0.4026621878147125
1698406111.6939614,110400,0.3800046741962433
1698406216.1142013,110700,0.35216474533081055
1698406285.1404986,110900,0.37560412287712097
1698406657.0378838,111100,0.39513421058654785
1698406691.6188707,111200,0.3938831388950348
1698406760.826288,111400,0.36508113145828247
1698406934.7786372,111900,0.36124444007873535
1698407309.0363553,112100,0.3961515724658966
1698407343.6465101,112200,0.36386212706565857
1698407447.4509528,112500,0.3673848807811737
1698407482.037261,112600,0.3651183545589447
1698407551.1084657,112800,0.3790760040283203
1698407586.54358,112900,0.36062535643577576
1698407959.600098,113100,0.3642753064632416
1698407994.2272189,113200,0.37466534972190857
1698408063.766221,113400,0.3718987703323364
1698408099.6089113,113500,0.36685749888420105
1698408135.3425488,113600,0.36470508575439453
1698408241.4301581,113900,0.3773878514766693
1698408651.815499,114200,0.36729884147644043
1698408790.0946562,114600,0.3826533854007721
1698408859.20039,114800,0.37341955304145813
1698408929.0067253,115000,0.36514243483543396
1698409267.6351156,115100,0.3561955988407135
1698409302.1708038,115200,0.3570753037929535
1698409336.7192981,115300,0.3810458779335022
1698409579.9132242,116000,0.3634660840034485
1698409953.7359653,116200,0.3722010552883148
1698410022.840777,116400,0.4052419364452362
1698410127.4541383,116700,0.3637445569038391
1698410638.696079,117300,0.36888542771339417
1698410673.3150852,117400,0.35136768221855164
1698410742.3581011,117600,0.36451059579849243
1698410776.8423738,117700,0.36545810103416443
1698410812.2274926,117800,0.37587547302246094
1698411254.6558917,118200,0.38898298144340515
1698411323.8626955,118400,0.3660441040992737
1698411393.1467812,118600,0.3750498294830322
1698411462.343874,118800,0.38685446977615356
1698411496.9391017,118900,0.3853246867656708
1698411531.5084407,119000,0.3657400906085968
1698411939.8033264,119300,0.3692217171192169
1698411974.2914882,119400,0.36335277557373047
1698412008.7981832,119500,0.36006996035575867
1698412077.8306732,119700,0.37259095907211304
1698412112.409915,119800,0.3953895568847656
1698412520.29202,120100,0.3681824803352356
1698412659.4691267,120500,0.34849783778190613
1698412694.022773,120600,0.3612743020057678
1698412728.5757313,120700,0.3486228883266449
1698412797.6539736,120900,0.34422075748443604
1698413238.6611853,121300,0.3688996732234955
1698413273.2009544,121400,0.3740871250629425
1698413412.5033176,121800,0.35867151618003845
1698413889.0758164,122300,0.3684488832950592
1698413958.0327194,122500,0.3482514023780823
1698414096.9565663,122900,0.3903523087501526
1698414503.5431497,123200,0.35271593928337097
1698414538.1007094,123300,0.38711071014404297
1698414710.8375957,123800,0.3756557106971741
1698414780.8588881,124000,0.3895037770271301
1698415153.6484725,124200,0.3718055188655853
1698415188.2137666,124300,0.37980732321739197
1698415222.8053422,124400,0.37114015221595764
1698415291.9018583,124600,0.38297078013420105
1698415395.4841554,124900,0.3792661130428314
1698415430.6516614,125000,0.3842145800590515
1698415768.1377244,125100,0.383261114358902
1698415803.524655,125200,0.3706798851490021
1698415872.688273,125400,0.36693426966667175
1698415941.727111,125600,0.3879547119140625
1698415976.2726543,125700,0.34546634554862976
1698416079.8972008,126000,0.3307325839996338
1698416416.9413574,126100,0.397205650806427
1698416625.5019498,126700,0.3489428460597992
1698417068.028547,127100,0.374035120010376
1698417240.590768,127600,0.3447377383708954
1698417276.0194285,127700,0.363142728805542
1698417310.506196,127800,0.3792189061641693
1698417751.9497347,128200,0.3709961473941803
1698417855.8461173,128500,0.360363632440567
1698418029.7636335,129000,0.38707658648490906
1698418436.3856037,129300,0.377817302942276
1698418609.369829,129800,0.3906886577606201
1698418643.9618163,129900,0.3289245069026947
1698419051.949493,130200,0.3667336702346802
1698419190.1443303,130600,0.3704228103160858
1698419328.491158,131000,0.37362563610076904
1698419805.4617696,131500,0.37295231223106384
1698419978.3856533,132000,0.3493267893791199
1698420350.392263,132200,0.3683888912200928
1698420453.9898775,132500,0.35521984100341797
1698420489.4646316,132600,0.37323692440986633
1698420558.6753607,132800,0.3627243638038635
1698421104.453086,133500,0.3558182716369629
1698421719.6626391,134400,0.37496715784072876
1698421754.2547238,134500,0.3497225046157837
1698421823.3885553,134700,0.3826623558998108
1698421857.9248848,134800,0.36080402135849
1698422266.025849,135100,0.3696667551994324
1698422300.5061953,135200,0.3446222245693207
1698422369.5046167,135400,0.3420451879501343
1698422507.7145185,135800,0.3580647110939026
1698422576.7362847,136000,0.38379746675491333
1698423020.5870972,136400,0.3629203736782074
1698423055.2063339,136500,0.3407211899757385
1698423089.7879221,136600,0.3645597994327545
1698423124.3814523,136700,0.32536792755126953
1698423158.961899,136800,0.3631860613822937
1698423601.5088687,137200,0.36496734619140625
1698423706.111539,137500,0.3914077877998352
1698423740.6447356,137600,0.37263739109039307
1698423878.9010313,138000,0.3649463653564453
1698424356.5211232,138500,0.34068670868873596
1698424391.0935636,138600,0.3465201258659363
1698424530.6606927,139000,0.34683623909950256
1698424939.5687444,139300,0.377727746963501
1698425077.8791437,139700,0.38416552543640137
1698426344.5187006,141600,0.3554028272628784
1698426379.109729,141700,0.3625277578830719
1698426819.6202989,142100,0.36058592796325684
1698427471.6559315,143100,0.34082135558128357
1698427506.2697768,143200,0.3677496314048767
1698427645.4504101,143600,0.3658950626850128
1698427714.5747497,143800,0.37478262186050415
1698427749.1590106,143900,0.34743788838386536
1698427783.7299163,144000,0.377291738986969
1698428122.4674957,144100,0.36324557662010193
1698428226.3241506,144400,0.3698959946632385
1698428330.1132004,144700,0.3486133813858032
1698428400.227233,144900,0.35898253321647644
1698428774.243677,145100,0.36723455786705017
1698428808.891722,145200,0.36774158477783203
1698428878.1855137,145400,0.3549291789531708
1698428912.8466923,145500,0.3600432574748993
1698428982.205541,145700,0.3569392263889313
1698429016.8316648,145800,0.3666146397590637
1698429051.4774761,145900,0.3651190996170044
1698429086.1615481,146000,0.35242852568626404
1698429429.4775367,146100,0.3578506112098694
1698429498.8721964,146300,0.3511727750301361
1698429741.1971357,147000,0.35066428780555725
1698430149.5436614,147300,0.3503964841365814
1698430184.1443691,147400,0.35646572709083557
1698430253.3909595,147600,0.3811919093132019
1698430799.3283308,148300,0.36375123262405396
1698430938.5482366,148700,0.3749440312385559
1698431007.7198412,148900,0.3729773461818695
1698431042.272298,149000,0.35480740666389465
1698431450.989596,149300,0.3638198971748352
1698431485.525455,149400,0.3622109591960907
1698431624.6584156,149800,0.37545570731163025
1698431659.249368,149900,0.3751732409000397
1698431694.5074332,150000,0.3609939515590668
1698432068.8310454,150200,0.3693091869354248
1698432310.9343421,150900,0.3518100380897522
1698432346.4877832,151000,0.36649566888809204
1698432684.798133,151100,0.3736949861049652
1698432754.0408494,151300,0.339492529630661
1698432823.255094,151500,0.335731565952301
1698432857.877253,151600,0.3730383813381195
1698433403.2517729,152300,0.35408395528793335
1698433575.9565244,152800,0.35529565811157227
1698434086.6517353,153400,0.3791646957397461
1698434190.3431435,153700,0.369985967874527
1698434224.9034343,153800,0.38113847374916077
1698434630.9316306,154100,0.35063436627388
1698434873.9635453,154800,0.3657382130622864
1698435281.090737,155100,0.3679043650627136
1698435315.7001376,155200,0.3783886432647705
1698435350.3241441,155300,0.35264453291893005
1698435965.7086241,156200,0.3582160472869873
1698436069.4397328,156500,0.3454754948616028
1698436104.0504072,156600,0.3543035686016083
1698436173.1891623,156800,0.35380852222442627
1698436242.3795493,157000,0.35731491446495056
1698436580.9234273,157100,0.35981354117393494
1698436615.4569287,157200,0.3308708369731903
1698436650.0934956,157300,0.3524249792098999
1698436753.6783092,157600,0.3476070761680603
1698436822.8353908,157800,0.3573163151741028
1698436891.8852522,158000,0.3541366755962372
1698437229.595198,158100,0.3525620400905609
1698437264.1183,158200,0.35256776213645935
1698437368.5800703,158500,0.3589521050453186
1698437541.1429255,159000,0.3551105558872223
1698438017.3548577,159500,0.35345160961151123
1698438052.8462446,159600,0.3746612071990967
1698438087.4074688,159700,0.3600543439388275
1698438529.8808355,160100,0.36117225885391235
1698438564.4839044,160200,0.36233773827552795
1698438599.128839,160300,0.35558515787124634
1698439180.5770211,161100,0.3603363633155823
1698439249.8227236,161300,0.3562631607055664
1698439284.4349887,161400,0.37474876642227173
1698439353.7379062,161600,0.3698805570602417
1698439865.2431917,162200,0.340241402387619
1698439934.3863776,162400,0.3734210431575775
1698440003.564098,162600,0.3490721881389618
1698440038.1574667,162700,0.3614766597747803
1698440479.4413264,163100,0.3559659719467163
1698440618.7286844,163500,0.3668341338634491
